Relatório de termos de pesquisa
5 de agosto de 2025 - 31 de dezembro de 2025
Mês,Termo de pesquisa,Tipo de corresp.,Adicionada/excluída,Cliques,Impr.,CTR,Código da moeda,CPC méd.,Custo,Taxa de conv.,Conversões,Custo / conv.
dezembro de 2025,instalação de ar condicionado,Correspondência exata,Adicionado,7,120,"5,83%",BRL,"2,21","15,49","42,86%","3,00","5,16"
novembro de 2025,oficina de ar condicionado,Correspondência exata (variante aproximada),Nenhum,0,2,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
novembro de 2025,terra ar condicionado caxias do sul,Correspondência de frase (variação aproximada),Nenhum,0,2,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
dezembro de 2025,ar condicionado instalado,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
novembro de 2025,empresa que faz instalação de ar condicionado,Correspondência exata (variante aproximada),Nenhum,0,2,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
novembro de 2025,instalacao de ar condicionado portatil,Correspondência de frase,Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
novembro de 2025,preço de limpeza de ar condicionado,Correspondência de frase (variação aproximada),Nenhum,1,1,"100,00%",BRL,"4,17","4,17","0,00%","0,00","0,00"
novembro de 2025,ar condicionado americana sp,Correspondência de frase (variação aproximada),Nenhum,0,4,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
dezembro de 2025,consertar ar condicionado,Correspondência exata (variante aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
dezembro de 2025,samsung ar condicionado instalação,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
dezembro de 2025,ar condicionado elgin assistencia tecnica,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
dezembro de 2025,assistência técnica fontaine,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
dezembro de 2025,tecnico em ar condicionado perto de mim,Correspondência exata (variante aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
dezembro de 2025,manutenção de ar condicionado em americana,Correspondência de frase,Nenhum,2,15,"13,33%",BRL,"2,01","4,01","100,00%","2,00","2,01"
novembro de 2025,instalar ar condicionado split,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
dezembro de 2025,assistência técnica de ar condicionado,Correspondência exata (variante aproximada),Nenhum,0,2,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
dezembro de 2025,eletro ar condicionado,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
novembro de 2025,manutenção de ar condicionado em mogi das cruzes,Correspondência de frase,Nenhum,0,2,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
dezembro de 2025,instalador de ar condicionado em americana,Correspondência de frase,Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
dezembro de 2025,conserto de ar condicionado residencial,Correspondência de frase (variação aproximada),Nenhum,1,4,"25,00%",BRL,"0,51","0,51","0,00%","0,00","0,00"
dezembro de 2025,tabela de preço de limpeza de ar condicionado split 2025,Correspondência de frase (variação aproximada),Nenhum,0,2,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
dezembro de 2025,manutenção de ar condicionado janela,Correspondência de frase,Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
novembro de 2025,ar condicionado com instalação,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
dezembro de 2025,quanto custa higienização de ar condicionado,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
novembro de 2025,firenze ar condicionado campinas,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
novembro de 2025,distak ar condicionado americana,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
dezembro de 2025,recarga de gás ar condicionado valor,Correspondência de frase (variação aproximada),Nenhum,0,2,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
dezembro de 2025,ar condicionado santa barbara d oeste,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
dezembro de 2025,autorizada samsung ar condicionado,Correspondência de frase (variação aproximada),Nenhum,0,3,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
novembro de 2025,custo instalação ar condicionado,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
dezembro de 2025,assistência técnica ar condicionado portátil delonghi,Correspondência de frase (variação aproximada),Nenhum,1,1,"100,00%",BRL,"2,42","2,42","100,00%","1,00","2,42"
dezembro de 2025,valor recarga gás ar condicionado residencial,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
novembro de 2025,qual o preço para colocar gás no ar condicionado,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
dezembro de 2025,instalado de ar condicionado,Correspondência exata (variante aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
novembro de 2025,instalar ar condicionado midea,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
novembro de 2025,conserto ar condicionado portatil,Correspondência de frase (variação aproximada),Nenhum,0,2,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
novembro de 2025,refriar refrigeração limeira ar condicionado residencial e comercial,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
dezembro de 2025,instalação de ar condicionado midea autorizada,Correspondência de frase,Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
novembro de 2025,manutenção de ar condicionado residencial,Correspondência de frase,Nenhum,1,3,"33,33%",BRL,"8,63","8,63","100,00%","1,00","8,63"
dezembro de 2025,instalação de ar condicionado hortolandia,Correspondência exata (variante aproximada),Nenhum,1,3,"33,33%",BRL,"1,67","1,67","0,00%","0,00","0,00"
novembro de 2025,quirino ar condicionado sumare,Correspondência de frase (variação aproximada),Nenhum,0,2,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
novembro de 2025,ar condicionado boituva,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
dezembro de 2025,messias ar condicionado,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
dezembro de 2025,ar condicionado pirassununga,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
dezembro de 2025,limpeza de ar condicionado lg dual inverter,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
dezembro de 2025,autorizada elgin ar condicionado,Correspondência de frase (variação aproximada),Nenhum,2,3,"66,67%",BRL,"2,49","4,98","50,00%","1,00","4,98"
dezembro de 2025,técnico ar condicionado perto de mim,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
dezembro de 2025,phaser ar condicionado assistência técnica,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
dezembro de 2025,ar condicionado em sumaré sp,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
novembro de 2025,conserto de ar condicionado em americana,Correspondência de frase (variação aproximada),Nenhum,1,6,"16,67%",BRL,"6,60","6,60","100,00%","1,00","6,60"
novembro de 2025,valor higienização ar condicionado,Correspondência de frase (variação aproximada),Nenhum,0,2,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
dezembro de 2025,manutenção de ar condicionado,Correspondência exata,Adicionado,2,19,"10,53%",BRL,"3,69","7,38","0,00%","0,00","0,00"
dezembro de 2025,assistencia tecnica ar condicionado lg campinas,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
dezembro de 2025,preço da instalação de ar condicionado,Correspondência de frase,Nenhum,0,2,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
dezembro de 2025,instalação ar condicionado 24000 btus,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
novembro de 2025,qual o valor para colocar gás no ar condicionado split,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
novembro de 2025,quanto custa para mudar ar condicionado de lugar,Correspondência de frase (variação aproximada),Nenhum,0,2,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
novembro de 2025,valor da instalação de um ar condicionado,Correspondência de frase,Nenhum,0,2,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
novembro de 2025,quanto custa uma recarga de gas de ar condicionado,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
dezembro de 2025,infra para ar condicionado split,Correspondência de frase (variação aproximada),Nenhum,0,4,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
novembro de 2025,instalação ar condicionado lg autorizada,Correspondência de frase (variação aproximada),Nenhum,0,2,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
dezembro de 2025,ar condicionado em sumare,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
novembro de 2025,instalar ar condicionado,Correspondência exata (variante aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
novembro de 2025,serviço de conserto de aparelhos de ar condicionado,Correspondência exata (variante aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
dezembro de 2025,manutenção em ar condicionado,Correspondência exata (variante aproximada),Nenhum,0,7,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
dezembro de 2025,montagem de ar,Correspondência exata (variante aproximada),Nenhum,0,4,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
novembro de 2025,reparo de ar condicionado,Correspondência exata (variante aproximada),Nenhum,0,2,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
dezembro de 2025,ar condicionado sao camilo americana,Correspondência de frase (variação aproximada),Nenhum,0,2,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
novembro de 2025,casa e clima sumare,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
novembro de 2025,valor para instalar ar condicionado,Correspondência de frase (variação aproximada),Nenhum,0,5,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
dezembro de 2025,quanto custa para instalar um ar condicionado 9000 btus,Correspondência de frase (variação aproximada),Nenhum,0,2,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
dezembro de 2025,ar condicionado praia grande,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
novembro de 2025,instalacoes de ar condicionado,Correspondência exata (variante aproximada),Nenhum,0,2,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
dezembro de 2025,orçamento de limpeza de ar condicionado,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
novembro de 2025,valor médio instalação ar condicionado,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
novembro de 2025,valor limpeza ar condicionado,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
dezembro de 2025,instalação ar condicionado lg dual inverter,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
dezembro de 2025,ar condicionado ja instalado,Correspondência de frase (variação aproximada),Nenhum,1,2,"50,00%",BRL,"1,30","1,30","0,00%","0,00","0,00"
novembro de 2025,manutenção de ar condicionado em americana,Correspondência de frase,Nenhum,0,4,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
dezembro de 2025,ar condicionado barao geraldo,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
novembro de 2025,manutenção ar condicionado americana sp,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
dezembro de 2025,empresa ar condicionado,Correspondência exata (variante aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
dezembro de 2025,montagem de ar condicionado,Correspondência exata (variante aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
novembro de 2025,ar condicionado telefone,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
dezembro de 2025,manutenção de ar condicionado em sorocaba,Correspondência de frase,Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
dezembro de 2025,limpeza de dutos de ar condicionado preço,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
novembro de 2025,ar condicionado hortolândia,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
dezembro de 2025,quanto custa um instalador de ar condicionado,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
dezembro de 2025,limpeza ar condicionado condensadora,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
novembro de 2025,como instalar ar condicionado midea,Correspondência de frase (variação aproximada),Nenhum,0,2,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
novembro de 2025,instaladores de ar condicionado perto de mim,Correspondência exata (variante aproximada),Nenhum,0,2,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
novembro de 2025,quanto custa para instalar o ar condicionado,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
novembro de 2025,quem faz limpeza de ar condicionado,Correspondência de frase (variação aproximada),Nenhum,0,3,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
dezembro de 2025,ar condicionado paulinia,Correspondência de frase (variação aproximada),Nenhum,0,2,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
novembro de 2025,autorizada ar condicionado lg,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
dezembro de 2025,limpeza e manutenção de ar condicionado,Correspondência exata (variante aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
novembro de 2025,instalação ar condicionado,Correspondência exata (variante aproximada),Nenhum,0,7,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
novembro de 2025,ar condicionado paulinia sp,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
novembro de 2025,limpeza de linha de ar condicionado,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
novembro de 2025,qual valor para limpeza de ar condicionado,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
novembro de 2025,instalação infraestrutura ar condicionado,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
dezembro de 2025,valor limpeza de ar condicionado,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
dezembro de 2025,manutenção ar condicionado em americana,Correspondência de frase (variação aproximada),Nenhum,0,3,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
dezembro de 2025,conserto e limpeza de ar condicionado,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
novembro de 2025,ar condicionado santa barbara d oeste,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
dezembro de 2025,instalação de ar condicionado em hortolândia,Correspondência exata (variante aproximada),Nenhum,0,2,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
novembro de 2025,str ar condicionado endereço,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
dezembro de 2025,mais frio ar condicionado,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
novembro de 2025,ar condicionado paulinia,Correspondência de frase (variação aproximada),Nenhum,0,2,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
dezembro de 2025,ar condicionado manutencao,Correspondência exata (variante aproximada),Nenhum,1,2,"50,00%",BRL,"1,30","1,30","0,00%","0,00","0,00"
dezembro de 2025,instalação ar condicionado 18000 btus,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
novembro de 2025,empresas de ar condicionado perto de mim,Correspondência exata (variante aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
dezembro de 2025,instalação de ar condicionado em sumaré,Correspondência exata (variante aproximada),Nenhum,0,6,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
dezembro de 2025,instalação de ar condicionado em são carlos,Correspondência de frase,Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
novembro de 2025,higienização ar condicionado valor,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
novembro de 2025,valor limpeza ar condicionado 12000 btus,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
novembro de 2025,puro ar ar condicionado,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
dezembro de 2025,limpeza ar condicionado piracicaba,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
novembro de 2025,de ar condicionado campinas,Correspondência de frase (variação aproximada),Nenhum,2,2,"100,00%",BRL,"6,73","13,46","0,00%","0,00","0,00"
dezembro de 2025,ar condicionado em hortolandia sp,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
novembro de 2025,instalador de ar,Correspondência exata (variante aproximada),Nenhum,0,2,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
dezembro de 2025,anderson ar condicionado,Correspondência de frase (variação aproximada),Nenhum,0,2,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
dezembro de 2025,limpeza ar condicionado campinas,Correspondência de frase (variação aproximada),Nenhum,0,3,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
dezembro de 2025,manutenção ar condicionado hortolandia,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
dezembro de 2025,valor limpeza ar condicionado 9000 btus,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
dezembro de 2025,instalação de ar condicionado 9000 btus,Correspondência de frase,Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
dezembro de 2025,reparos em ar condicionado,Correspondência exata (variante aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
dezembro de 2025,instalação de ar condicionado samsung,Correspondência de frase,Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
novembro de 2025,instalação de ar condicionado em rio claro,Correspondência de frase,Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
dezembro de 2025,conserto ar condicionado,Correspondência exata (variante aproximada),Nenhum,2,6,"33,33%",BRL,"1,44","2,87","25,00%","0,50","5,74"
novembro de 2025,instalação frigelar,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
dezembro de 2025,como instalar ar condicionado,Correspondência de frase (variação aproximada),Nenhum,0,3,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
novembro de 2025,instalação de ar condicionado porto alegre,Correspondência de frase,Nenhum,0,2,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
novembro de 2025,instalação de ar condicionado campinas,Correspondência exata,Adicionado,1,5,"20,00%",BRL,"9,51","9,51","100,00%","1,00","9,51"
dezembro de 2025,instalação de ar condicionado em amparo sp,Correspondência de frase,Nenhum,0,2,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
novembro de 2025,empresas ar condicionado,Correspondência exata (variante aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
novembro de 2025,assistência técnica de ar condicionado samsung,Correspondência de frase (variação aproximada),Nenhum,0,3,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
novembro de 2025,instalação de ar condicionado lg autorizada,Correspondência de frase,Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
novembro de 2025,instalação ar condicionado 24000 btus,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
novembro de 2025,técnico ar condicionado perto de mim,Correspondência de frase (variação aproximada),Nenhum,0,5,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
dezembro de 2025,manutencao de ar condicionado,Correspondência exata (variante aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
dezembro de 2025,reparo ar condicionado,Correspondência exata (variante aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
dezembro de 2025,instalação de ar condicionado paulinia,Correspondência exata (variante aproximada),Nenhum,0,2,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
dezembro de 2025,ar condicionado indaiatuba,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
dezembro de 2025,autorizada samsung ar condicionado split,Correspondência de frase (variação aproximada),Nenhum,0,2,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
novembro de 2025,ar condicionado em paulinia,Correspondência de frase (variação aproximada),Nenhum,0,2,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
novembro de 2025,instalador de ar condicionado perto de mim,Correspondência exata,Adicionado,2,5,"40,00%",BRL,"12,41","24,81","100,00%","2,00","12,41"
dezembro de 2025,limpeza ar condicionado sorocaba,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
dezembro de 2025,empresa de manutenção ar condicionado,Correspondência exata (variante aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
dezembro de 2025,qual valor da instalação de ar condicionado,Correspondência de frase,Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
novembro de 2025,grupo santos limeira,Correspondência de frase (variação aproximada),Nenhum,0,2,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
novembro de 2025,empresa especializada em ar condicionado,Correspondência exata (variante aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
dezembro de 2025,instalacao ar condicionado,Correspondência exata (variante aproximada),Nenhum,1,3,"33,33%",BRL,"7,24","7,24","0,00%","0,00","0,00"
dezembro de 2025,higienização de ar condicionado residencial,Correspondência de frase (variação aproximada),Nenhum,1,1,"100,00%",BRL,"0,01","0,01","0,00%","0,00","0,00"
dezembro de 2025,assistencia tecnica lg ar condicionado inverter,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
novembro de 2025,destaque ar condicionado americana,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
dezembro de 2025,clima ar ar condicionado,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
dezembro de 2025,assistência de ar condicionado,Correspondência exata (variante aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
dezembro de 2025,quanto gasto para instalar um ar condicionado,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
novembro de 2025,estilo ar condicionado uberlandia,Correspondência de frase (variação aproximada),Nenhum,1,1,"100,00%",BRL,"3,62","3,62","0,00%","0,00","0,00"
dezembro de 2025,conserto de ar condicionado samsung,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
dezembro de 2025,ar condicionado em piracicaba,Correspondência de frase (variação aproximada),Nenhum,0,2,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
dezembro de 2025,empresa de ar condicionado perto de mim,Correspondência exata,Adicionado,0,3,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
dezembro de 2025,assistência técnica ar condicionado samsung,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
novembro de 2025,custo medio para instalar ar condicionado,Correspondência de frase (variação aproximada),Nenhum,0,2,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
novembro de 2025,valor de instalação de ar condicionado,Correspondência de frase,Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
dezembro de 2025,instalador de ar condicionado elgin,Correspondência de frase,Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
novembro de 2025,instalacao ar condicionado,Correspondência exata (variante aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
dezembro de 2025,kit de instalação de ar condicionado,Correspondência de frase,Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
novembro de 2025,cesar ar condicionado,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
novembro de 2025,como fixar ar condicionado na parede,Correspondência de frase (variação aproximada),Nenhum,0,2,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
dezembro de 2025,instalação de ar condicionado 12000 btus,Correspondência de frase,Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
novembro de 2025,conserto ar condicionado,Correspondência exata (variante aproximada),Nenhum,0,3,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
novembro de 2025,instalação de ar condicionado preço,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
dezembro de 2025,assistência técnica olimpia splendid,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
dezembro de 2025,instalador de ar condicionado em piracicaba,Correspondência de frase,Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
